         300         300
     0.500000     0.500000
      0.00000      0.00000      925.000
    -0.628319    -0.157080
      2.72689      3.38362      4.04297      4.70469      5.36860      6.03447
      6.70201      7.37102      8.04125      8.71245      9.38435      10.0567
      10.7293      11.4017      12.0738      12.7453      13.4157      14.0849
      14.7526      15.4183      16.0818      16.7427      17.4007      18.0553
      18.7061      19.3529      19.9950      20.6321      21.2637      21.8893
      22.5084      23.1204      23.7248      24.3209      24.9081      25.4858
      26.0532      26.6097      27.1544      27.6865      28.2052      28.7096
      29.1988      29.6718      30.1276      30.5653      30.9837      31.3818
      31.7585      32.1128      32.4435      32.7496      33.0300      33.2839
      33.5102      33.7082      33.8771      34.0165      34.1260      34.2053
      34.2546      34.2743      34.2649      34.2277      34.1638      34.0751
      33.9639      33.8328      33.6849      33.5238      33.3535      33.1784
      33.0033      32.8335      32.6745      32.5319      32.4116      32.3196
      32.2620      32.2446      32.2733      32.3538      32.4913      32.6908
      32.9572      33.2946      33.7071      34.1980      34.7706      35.4277
      36.1716      37.0049      37.9294      38.9471      40.0598      41.2694
      42.5777      43.9869      45.4991      47.1169      48.8430      50.6806
      52.6331      54.7048      56.8998      59.2232      61.6803      64.2771
      67.0199      69.9156      72.9715      76.1954      79.5953      83.1796
      86.9573      90.9367      95.1269      99.5368      104.175      109.049
      114.168      119.538      125.165      131.055      137.210      143.633
      150.324      157.282      164.500      171.973      179.691      187.641
      195.807      204.168      212.704      221.386      230.187      239.073
      248.008      256.955      265.872      274.718      283.449      292.021
      300.389      308.510      316.340      323.840      330.970      337.696
      343.986      349.811      355.150      359.981      364.292      368.071
      371.314      374.021      376.194      377.840      378.973      379.604
      379.751      379.435      378.675      377.496      375.921      373.975
      371.683      369.072      366.166      362.989      359.567      355.923
      352.078      348.055      343.873      339.552      335.110      330.562
      325.924      321.210      316.433      311.605      306.737      301.837
      296.914      291.977      287.031      282.083      277.139      272.202
      267.277      262.367      257.475      252.604      247.757      242.934
      238.139      233.371      228.633      223.926      219.250      214.606
      209.995      205.419      200.877      196.370      191.899      187.465
      183.069      178.711      174.391      170.112      165.873      161.675
      157.520      153.407      149.339      145.317      141.340      137.410
      133.527      129.694      125.910      122.177      118.496      114.867
      111.290      107.768      104.301      100.889      97.5328      94.2333
      90.9908      87.8059      84.6790      81.6105      78.6004      75.6492
      72.7570      69.9239      67.1499      64.4350      61.7792      59.1822
      56.6440      54.1642      51.7426      49.3788      47.0724      44.8230
      42.6302      40.4934      38.4120      36.3855      34.4133      32.4947
      30.6290      28.8156      27.0536      25.3425      23.6814      22.0694
      20.5060      18.9902      17.5212      16.0983      14.7205      13.3872
      12.0973      10.8501      9.64485      8.48056      7.35648      6.27174
      5.22555      4.21701      3.24540      2.30987      1.40958     0.543773
    -0.288366     -1.08763     -1.85474     -2.59051     -3.29568     -3.97095
     -4.61713     -5.23490     -5.82497     -6.38809     -6.92486     -7.43605
     -7.92225     -8.38416     -8.82247     -9.23772     -9.63059     -10.0017
      2.73478      3.38739      4.04248      4.69980      5.35914      6.02027
      6.68292      7.34690      8.01193      8.67776      9.34416      10.0108
      10.6775      11.3440      12.0098      12.6749      13.3388      14.0013
      14.6620      15.3206      15.9768      16.6301      17.2803      17.9269
      18.5695      19.2078      19.8412      20.4693      21.0916      21.7076
      22.3167      22.9184      23.5121      24.0972      24.6730      25.2387
      25.7937      26.3371      26.8683      27.3862      27.8899      28.3787
      28.8514      29.3070      29.7445      30.1627      30.5606      30.9369
      31.2905      31.6201      31.9246      32.2028      32.4535      32.6756
      32.8682      33.0302      33.1609      33.2596      33.3258      33.3593
      33.3602      33.3286      33.2653      33.1714      33.0482      32.8977
      32.7221      32.5245      32.3081      32.0768      31.8350      31.5874
      31.3393      31.0963      30.8645      30.6499      30.4590      30.2983
      30.1742      30.0932      30.0613      30.0846      30.1687      30.3189
      30.5400      30.8364      31.2121      31.6706      32.2149      32.8478
      33.5717      34.3885      35.3003      36.3088      37.4156      38.6223
      39.9310      41.3433      42.8617      44.4885      46.2265      48.0791
      50.0500      52.1433      54.3638      56.7167      59.2080      61.8439
      64.6313      67.5780      70.6918      73.9812      77.4553      81.1233
      84.9946      89.0795      93.3875      97.9287      102.713      107.749
      113.046      118.613      124.455      130.580      136.991      143.692
      150.683      157.962      165.525      173.364      181.470      189.829
      198.424      207.232      216.231      225.390      234.679      244.060
      253.496      262.943      272.358      281.694      290.902      299.935
      308.744      317.280      325.498      333.353      340.804      347.813
      354.346      360.374      365.873      370.822      375.209      379.024
      382.262      384.926      387.020      388.554      389.543      390.003
      389.954      389.419      388.422      386.989      385.148      382.925
      380.349      377.447      374.248      370.777      367.061      363.124
      358.991      354.684      350.225      345.632      340.925      336.121
      331.234      326.281      321.272      316.221      311.137      306.031
      300.910      295.783      290.654      285.532      280.419      275.321
      270.241      265.182      260.148      255.139      250.159      245.209
      240.290      235.404      230.550      225.731      220.946      216.197
      211.484      206.808      202.169      197.567      193.004      188.479
      183.995      179.550      175.146      170.784      166.464      162.187
      157.954      153.766      149.624      145.529      141.481      137.483
      133.533      129.635      125.787      121.993      118.251      114.564
      110.931      107.355      103.835      100.372      96.9673      93.6209
      90.3334      87.1053      83.9371      80.8291      77.7815      74.7946
      71.8685      69.0032      66.1988      63.4553      60.7725      58.1502
      55.5884      53.0865      50.6444      48.2617      45.9379      43.6725
      41.4650      39.3150      37.2216      35.1845      33.2028      31.2759
      29.4031      27.5836      25.8166      24.1014      22.4373      20.8233
      19.2586      17.7424      16.2739      14.8521      13.4763      12.1455
      10.8589      9.61564      8.41483      7.25559      6.13705      5.05836
      4.01870      3.01715      2.05288      1.12513     0.232970    -0.624393
     -1.44773     -2.23789     -2.99566     -3.72183     -4.41717     -5.08240
     -5.71833     -6.32568     -6.90516     -7.45749     -7.98346     -8.48361
     -8.95872     -9.40945     -9.83642     -10.2403     -10.6218     -10.9814
      2.73619      3.38454      4.03522      4.68797      5.34260      5.99886
      6.65650      7.31529      7.97499      8.63532      9.29605      9.95692
      10.6176      11.2779      11.9374      12.5960      13.2532      13.9088
      14.5624      15.2138      15.8625      16.5081      17.1504      17.7889
      18.4232      19.0528      19.6774      20.2964      20.9092      21.5155
      22.1146      22.7059      23.2888      23.8627      24.4269      24.9805
      25.5229      26.0532      26.5706      27.0741      27.5628      28.0357
      28.4917      28.9296      29.3485      29.7469      30.1238      30.4778
      30.8077      31.1121      31.3897      31.6392      31.8592      32.0487
      32.2063      32.3311      32.4219      32.4782      32.4994      32.4849
      32.4349      32.3495      32.2295      32.0758      31.8900      31.6740
      31.4305      31.1625      30.8735      30.5677      30.2500      29.9256
      29.6000      29.2796      28.9707      28.6801      28.4148      28.1818
      27.9879      27.8402      27.7451      27.7091      27.7380      27.8374
      28.0122      28.2670      28.6056      29.0317      29.5480      30.1573
      30.8616      31.6629      32.5629      33.5630      34.6648      35.8697
      37.1794      38.5958      40.1210      41.7574      43.5080      45.3760
      47.3654      49.4807      51.7268      54.1095      56.6351      59.3104
      62.1430      65.1412      68.3137      71.6699      75.2196      78.9731
      82.9410      87.1344      91.5643      96.2418      101.178      106.383
      111.867      117.640      123.709      130.082      136.765      143.760
      151.069      158.691      166.621      174.852      183.374      192.171
      201.226      210.515      220.011      229.683      239.496      249.411
      259.384      269.370      279.318      289.178      298.898      308.423
      317.700      326.677      335.304      343.532      351.316      358.617
      365.399      371.629      377.284      382.344      386.796      390.630
      393.845      396.445      398.436      399.833      400.651      400.911
      400.637      399.855      398.591      396.876      394.739      392.212
      389.324      386.107      382.589      378.800      374.768      370.520
      366.080      361.471      356.718      351.839      346.854      341.781
      336.635      331.431      326.182      320.899      315.594      310.275
      304.950      299.627      294.312      289.010      283.726      278.464
      273.227      268.017      262.838      257.690      252.576      247.497
      242.453      237.446      232.476      227.544      222.650      217.794
      212.977      208.200      203.463      198.765      194.108      189.492
      184.917      180.385      175.895      171.449      167.046      162.689
      158.378      154.113      149.895      145.727      141.607      137.538
      133.521      129.555      125.643      121.786      117.983      114.237
      110.547      106.915      103.342      99.8278      96.3734      92.9793
      89.6462      86.3745      83.1645      80.0167      76.9311      73.9082
      70.9478      68.0503      65.2154      62.4432      59.7334      57.0859
      54.5005      51.9768      49.5144      47.1129      44.7718      42.4907
      40.2690      38.1060      36.0010      33.9536      31.9629      30.0281
      28.1486      26.3235      24.5520      22.8333      21.1667      19.5511
      17.9857      16.4696      15.0020      13.5820      12.2086      10.8809
      9.59816      8.35929      7.16346      6.00976      4.89733      3.82524
      2.79258      1.79853     0.842137   -0.0773687    -0.960923     -1.80934
     -2.62344     -3.40407     -4.15202     -4.86814     -5.55320     -6.20797
     -6.83321     -7.42972     -7.99822     -8.53941     -9.05408     -9.54287
     -10.0065     -10.4457     -10.8610     -11.2532     -11.6230     -11.9708
      2.73104      3.37499      4.02111      4.66918      5.31895      5.97020
      6.62270      7.27616      7.93040      8.58508      9.24003      9.89492
      10.5495      11.2035      11.8565      12.5085      13.1588      13.8074
      14.4539      15.0978      15.7389      16.3768      17.0111      17.6413
      18.2671      18.8881      19.5036      20.1134      20.7167      21.3131
      21.9021      22.4829      23.0549      23.6175      24.1699      24.7114
      25.2410      25.7581      26.2616      26.7505      27.2240      27.6807
      28.1198      28.5398      28.9397      29.3180      29.6735      30.0049
      30.3105      30.5891      30.8390      31.0590      31.2475      31.4031
      31.5246      31.6106      31.6602      31.6723      31.6463      31.5816
      31.4782      31.3363      31.1565      30.9398      30.6879      30.4027
      30.0872      29.7444      29.3784      28.9938      28.5955      28.1894
      27.7818      27.3792      26.9888      26.6179      26.2740      25.9649
      25.6979      25.4805      25.3196      25.2221      25.1941      25.2415
      25.3692      25.5819      25.8834      26.2773      26.7662      27.3525
      28.0383      28.8252      29.7144      30.7074      31.8053      33.0095
      34.3214      35.7427      37.2756      38.9223      40.6858      42.5698
      44.5781      46.7156      48.9876      51.4002      53.9602      56.6752
      59.5533      62.6035      65.8355      69.2595      72.8863      76.7274
      80.7945      85.0999      89.6558      94.4747      99.5689      104.950
      110.631      116.620      122.929      129.564      136.534      143.841
      151.489      159.476      167.799      176.449      185.416      194.684
      204.233      214.038      224.070      234.295      244.673      255.162
      265.714      276.277      286.799      297.222      307.488      317.538
      327.314      336.759      345.816      354.435      362.567      370.168
      377.201      383.633      389.439      394.598      399.099      402.935
      406.105      408.616      410.478      411.707      412.324      412.354
      411.822      410.759      409.197      407.167      404.705      401.842
      398.614      395.054      391.192      387.061      382.690      378.108
      373.341      368.414      363.349      358.169      352.893      347.538
      342.121      336.657      331.159      325.637      320.103      314.565
      309.031      303.508      298.002      292.518      287.059      281.630
      276.233      270.870      265.544      260.255      255.006      249.796
      244.626      239.498      234.410      229.364      224.359      219.396
      214.475      209.596      204.759      199.964      195.212      190.503
      185.837      181.216      176.639      172.107      167.621      163.182
      158.790      154.447      150.153      145.909      141.717      137.576
      133.489      129.456      125.478      121.556      117.692      113.885
      110.137      106.449      102.821      99.2548      95.7501      92.3078
      88.9284      85.6124      82.3602      79.1722      76.0483      72.9890
      69.9944      67.0643      64.1988      61.3978      58.6611      55.9884
      53.3796      50.8340      48.3515      45.9316      43.5736      41.2770
      39.0413      36.8657      34.7496      32.6923      30.6929      28.7508
      26.8651      25.0349      23.2594      21.5377      19.8690      18.2524
      16.6868      15.1714      13.7053      12.2875      10.9172      9.59323
      8.31478      7.08089      5.89057      4.74301      3.63718      2.57220
      1.54709     0.561015    -0.386955     -1.29773     -2.17214     -3.01114
     -3.81550     -4.58614     -5.32380     -6.02943     -6.70377     -7.34760
     -7.96176     -8.54701     -9.10409     -9.63374     -10.1367     -10.6138
     -11.0656     -11.4928     -11.8962     -12.2764     -12.6340     -12.9697
      2.71929      3.35869      4.00013      4.64335      5.28815      5.93425
      6.58144      7.22948      7.87808      8.52702      9.17603      9.82482
      10.4731      11.1207      11.7672      12.4123      13.0557      13.6972
      14.3363      14.9727      15.6061      16.2361      16.8622      17.4841
      18.1013      18.7134      19.3199      19.9203      20.5140      21.1005
      21.6791      22.2493      22.8104      23.3616      23.9022      24.4313
      24.9482      25.4518      25.9413      26.4155      26.8735      27.3140
      27.7358      28.1377      28.5183      28.8763      29.2101      29.5182
      29.7991      30.0511      30.2728      30.4624      30.6184      30.7391
      30.8231      30.8690      30.8755      30.8415      30.7663      30.6491
      30.4897      30.2883      30.0454      29.7622      29.4403      29.0820
      28.6900      28.2680      27.8203      27.3517      26.8679      26.3751
      25.8802      25.3905      24.9138      24.4580      24.0314      23.6422
      23.2985      23.0084      22.7792      22.6181      22.5317      22.5259
      22.6059      22.7763      23.0410      23.4032      23.8656      24.4302
      25.0987      25.8724      26.7524      27.7397      28.8352      30.0399
      31.3553      32.7826      34.3240      35.9818      37.7591      39.6594
      41.6870      43.8469      46.1449      48.5876      51.1822      53.9369
      56.8607      59.9634      63.2556      66.7484      70.4538      74.3845
      78.5535      82.9743      87.6606      92.6263      97.8854      103.451
      109.337      115.555      122.115      129.028      136.302      143.942
      151.950      160.328      169.070      178.169      187.614      197.387
      207.468      217.829      228.438      239.258      250.245      261.353
      272.528      283.715      294.853      305.880      316.731      327.343
      337.649      347.589      357.100      366.128      374.619      382.528
      389.815      396.444      402.392      407.638      412.171      415.986
      419.085      421.478      423.179      424.209      424.591      424.353
      423.528      422.150      420.253      417.875      415.053      411.823
      408.224      404.291      400.058      395.559      390.826      385.888
      380.773      375.507      370.115      364.618      359.037      353.388
      347.690      341.955      336.198      330.430      324.660      318.897
      313.149      307.422      301.721      296.051      290.415      284.817
      279.258      273.740      268.266      262.835      257.449      252.107
      246.811      241.559      236.353      231.192      226.075      221.004
      215.977      210.995      206.057      201.164      196.316      191.513
      186.755      182.043      177.378      172.759      168.188      163.666
      159.192      154.769      150.397      146.077      141.809      137.596
      133.438      129.336      125.291      121.304      117.376      113.508
      109.700      105.955      102.272      98.6524      95.0966      91.6054
      88.1791      84.8183      81.5233      78.2946      75.1322      72.0362
      69.0070      66.0443      63.1481      60.3182      57.5546      54.8568
      52.2247      49.6576      47.1552      44.7170      42.3423      40.0306
      37.7813      35.5936      33.4667      31.4000      29.3924      27.4435
      25.5520      23.7172      21.9383      20.2142      18.5440      16.9268
      15.3617      13.8476      12.3836      10.9686      9.60178      8.28211
      7.00858      5.78020      4.59606      3.45509      2.35646      1.29907
     0.282142    -0.695427     -1.63449     -2.53598     -3.40078     -4.22982
     -5.02398     -5.78407     -6.51104     -7.20568     -7.86884     -8.50134
     -9.10398     -9.67749     -10.2227     -10.7405     -11.2314     -11.6963
     -12.1358     -12.5508     -12.9418     -13.3096     -13.6548     -13.9780
      2.70086      3.33560      3.97221      4.61047      5.25014      5.89096
      6.53272      7.17517      7.81803      8.46107      9.10399      9.74655
      10.3885      11.0295      11.6692      12.3074      12.9438      13.5780
      14.2097      14.8385      15.4640      16.0859      16.7038      17.3173
      17.9258      18.5290      19.1263      19.7172      20.3012      20.8776
      21.4459      22.0054      22.5553      23.0950      23.6237      24.1404
      24.6443      25.1344      25.6097      26.0691      26.5115      26.9356
      27.3400      27.7235      28.0846      28.4218      28.7335      29.0179
      29.2736      29.4986      29.6912      29.8496      29.9720      30.0567
      30.1019      30.1062      30.0679      29.9859      29.8590      29.6868
      29.4686      29.2046      28.8953      28.5418      28.1458      27.7098
      27.2367      26.7306      26.1959      25.6381      25.0633      24.4784
      23.8909      23.3088      22.7405      22.1950      21.6811      21.2077
      20.7838      20.4178      20.1177      19.8911      19.7448      19.6850
      19.7170      19.8453      20.0737      20.4053      20.8423      21.3866
      22.0394      22.8018      23.6744      24.6577      25.7525      26.9594
      28.2795      29.7142      31.2652      32.9350      34.7267      36.6438
      38.6911      40.8737      43.1978      45.6704      48.2997      51.0943
      54.0641      57.2196      60.5725      64.1352      67.9208      71.9431
      76.2166      80.7563      85.5776      90.6959      96.1267      101.885
      107.987      114.444      121.271      128.478      136.075      144.068
      152.461      161.255      170.446      180.027      189.985      200.303
      210.956      221.916      233.148      244.610      256.255      268.030
      279.878      291.736      303.537      315.213      326.692      337.902
      348.774      359.237      369.227      378.681      387.545      395.767
      403.307      410.129      416.206      421.521      426.064      429.832
      432.831      435.074      436.579      437.370      437.478      436.935
      435.777      434.043      431.773      429.009      425.791      422.160
